dt=0.00625sec, 4878samples
Time(Sec)             X_ref_pos(i)          X_enc_pos(i)          X_pos_err(i)          X_vel_ff(f)           X_vel_fbf(f)          X_ref_acc(f)          X_command(f)          X_curr_abs(f)         
23.400000             0                     124                   -124                  0                     -1452.15              0                     -7.35067              0.0319565             
23.406250             0                     117                   -117                  0                     -804.861              0                     -7.4967               0.0606467             
23.412500             0                     105                   -105                  0                     1022.58               0                     -7.69635              0.0482689             
23.418750             0                     96                    -96                   0                     -2111.22              0                     -7.31445              0.191409              
23.425000             0                     91                    -91                   0                     -682.793              0                     -7.53865              0.204641              
23.431250             0                     82                    -82                   0                     -1589.95              0                     -7.41351              0.0256892             
23.437500             0                     76                    -76                   0                     86.932                0                     -7.65151              0.118028              
23.443750             0                     69                    -69                   0                     157.624               0                     -7.64743              0.122119              
23.450000             0                     61                    -61                   0                     -195.109              0                     -7.57553              0.0762983             
23.456250             0                     54                    -54                   0                     -1428.28              0                     -7.41445              0.0382233             
23.462500             0                     47                    -47                   0                     -386.938              0                     -7.51887              0.199035              
23.468750             0                     41                    -41                   0                     -830.365              0                     -7.45507              0.0102823             
23.475000             0                     37                    -37                   0                     1278.57               0                     -7.73055              0.149644              
23.481250             0                     34                    -34                   0                     2518.93               0                     -7.90458              0.0689856             
23.487500             0                     30                    -30                   0                     -434.258              0                     -7.49837              0.0299888             
23.493750             0                     24                    -24                   0                     -2325.82              0                     -7.21087              0.101158              
23.500000             0                     18                    -18                   0                     -2492.55              0                     -7.14722              0.0128949             
23.506250             0                     16                    -16                   0                     983.949               0                     -7.60528              0.00688837            
23.512500             0                     13                    -13                   0                     -1084.24              0                     -7.33368              0.0474157             
23.518750             0                     10                    -10                   0                     151.156               0                     -7.45868              0.0935328             
23.525000             0                     8                     -8                    0                     -3241.86              0                     -7.01041              0.166966              
23.531250             0                     5                     -5                    0                     1121.07               0                     -7.54872              0.0482689             
23.537500             0                     4                     -4                    0                     -174.09               0                     -7.38408              0.0719105             
23.543750             0                     4                     -4                    0                     -1712.09              0                     -7.19284              0.0805457             
23.550000             0                     -1                    1                     0                     -1184.07              0                     -7.19443              0.0689854             
23.556250             0                     -3                    3                     0                     188.592               0                     -7.35055              0.0745913             
23.562500             0                     -4                    4                     0                     -311.692              0                     -7.29222              0.121911              
23.568750             0                     -4                    4                     0                     -384.41               0                     -7.27735              0.143376              
23.575000             0                     -5                    5                     0                     -416.397              0                     -7.26023              0.0316958             
23.581250             0                     -8                    8                     0                     1618.62               0                     -7.47507              0.0503926             
23.587500             0                     -9                    9                     0                     -1611.67              0                     -7.03515              0.0410967             
23.593750             0                     -10                   10                    0                     -1585.52              0                     -7.02297              0.111917              
23.600000             0                     -12                   12                    0                     -1542.77              0                     -6.98424              0.0274124             
23.606250             0                     -12                   12                    0                     1847.76               0                     -7.42749              0.0658522             
23.612500             0                     -12                   12                    0                     2179.67               0                     -7.46951              0.0720669             
23.618750             0                     -16                   16                    0                     18.1392               0                     -7.11919              0.218882              
23.625000             0                     -16                   16                    0                     187.482               0                     -7.12265              0.0606467             
23.631250             0                     -16                   16                    0                     812.471               0                     -7.21212              0.100845              
23.637500             0                     -19                   19                    0                     -692.045              0                     -6.94417              0.0330703             
23.643750             0                     -19                   19                    0                     381.104               0                     -7.0963               0.0995916             
23.650000             0                     -22                   22                    0                     -986.997              0                     -6.83464              0.103735              
23.656250             0                     -21                   21                    0                     -27.1156              0                     -6.94711              0.0628226             
23.662500             0                     -20                   20                    0                     2234.55               0                     -7.26389              0.0470508             
23.668750             0                     -24                   24                    0                     -1698.37              0                     -6.64974              0.0221912             
23.675000             0                     -22                   22                    0                     1810.54               0                     -7.1348               0.0580181             
23.681250             0                     -23                   23                    0                     -1935.97              0                     -6.59415              0.0974675             
23.687500             0                     -22                   22                    0                     2682.66               0                     -7.20111              0.149644              
23.693750             0                     -25                   25                    0                     -916.993              0                     -6.65163              0.0944903             
23.700000             0                     -24                   24                    0                     2661.68               0                     -7.12445              0.066914              
23.706250             0                     -25                   25                    0                     -2531.82              0                     -6.38238              0.00391115            
23.712500             0                     -25                   25                    0                     1919.06               0                     -6.96035              0.108783              
23.718750             0                     -26                   26                    0                     -1314.74              0                     -6.50546              0.0689854             
23.725000             0                     -24                   24                    0                     -1174.3               0                     -6.53169              0.0438813             
23.731250             0                     -27                   27                    0                     3900.2                0                     -7.13587              0.0473637             
23.737500             0                     -27                   27                    0                     -1460.21              0                     -6.38868              0.0438813             
23.743750             0                     -22                   22                    0                     -912.438              0                     -6.52362              0.0411484             
23.750000             0                     -26                   26                    0                     -1334.29              0                     -6.38084              0.022712              
23.756250             0                     -26                   26                    0                     -1461.16              0                     -6.31979              0.0889366             
23.762500             0                     -24                   24                    0                     893.124               0                     -6.65277              0.12722               
23.768750             0                     -26                   26                    0                     -4005.6               0                     -5.93422              0.143533              
23.775000             0                     -26                   26                    0                     -617.765              0                     -6.3586               0.0719105             
23.781250             0                     -25                   25                    0                     -211.485              0                     -6.40643              0.00391115            
23.787500             0                     -25                   25                    0                     -645.563              0                     -6.31038              0.0050251             
23.793750             0                     -23                   23                    0                     1508.58               0                     -6.62867              0.0413048             
23.800000             0                     -28                   28                    0                     311.103               0                     -6.37831              0.0274124             
23.806250             0                     -27                   27                    0                     285.795               0                     -6.3393               0.00709669            
23.812500             0                     -27                   27                    0                     -1534.3               0                     -6.09289              0.0411484             
23.818750             0                     -29                   29                    0                     1072.07               0                     -6.36471              0.0689856             
23.825000             0                     -27                   27                    0                     -1837.86              0                     -5.9695               0.0227642             
23.831250             0                     -26                   26                    0                     2594.19               0                     -6.5649               0.107321              
23.837500             0                     -28                   28                    0                     -688.374              0                     -6.0568               0.0812591             
23.843750             0                     -24                   24                    0                     2096.06               0                     -6.48144              0.0252887             
23.850000             0                     -29                   29                    0                     378.2                 0                     -6.1419               0.0761581             
23.856250             0                     -29                   29                    0                     1634.74               0                     -6.28329              0.0160805             
23.862500             0                     -23                   23                    0                     -843.675              0                     -6.02498              0.143533              
23.868750             0                     -29                   29                    0                     653.02                0                     -6.10751              0.0144257             
23.875000             0                     -25                   25                    0                     -133.955              0                     -6.01969              0.0576695             
23.881250             0                     -27                   27                    0                     2386.7                0                     -6.3029               0.0689856             
23.887500             0                     -27                   27                    0                     -2211.63              0                     -5.6675               0.101158              
23.893750             0                     -25                   25                    0                     901.676               0                     -6.09905              0.0944903             
23.900000             0                     -27                   27                    0                     -2080.73              0                     -5.62299              0.0576695             
23.906250             0                     -23                   23                    0                     105.314               0                     -5.9569               0.047155              
23.912500             0                     -25                   25                    0                     279.164               0                     -5.92654              0.0719105             
23.918750             0                     -27                   27                    0                     475.488               0                     -5.8912               0.043777              
23.925000             0                     -25                   25                    0                     -1108.78              0                     -5.68758              0.0843406             
23.931250             0                     -25                   25                    0                     1094.73               0                     -5.95851              0.043777              
23.937500             0                     -26                   26                    0                     -4025.94              0                     -5.24715              0.0252887             
23.943750             0                     -26                   26                    0                     1330.78               0                     -5.9318               0.0202758             
23.950000             0                     -25                   25                    0                     -644.455              0                     -5.66766              0.097624              
23.956250             0                     -26                   26                    0                     -979.531              0                     -5.56127              0.0144621             
23.962500             0                     -23                   23                    0                     197.111               0                     -5.75692              0.0563992             
23.968750             0                     -25                   25                    0                     644.62                0                     -5.74619              0.00659192            
23.975000             0                     -25                   25                    0                     558.315               0                     -5.71629              0.0164971             
23.981250             0                     -24                   24                    0                     -46.2388              0                     -5.61432              0.0904514             
23.987500             0                     -24                   24                    0                     1139.83               0                     -5.75441              0.01467               
23.993750             0                     -24                   24                    0                     -307.541              0                     -5.54334              0.133331              
24.000000             0                     -24                   24                    0                     1331.57               0                     -5.73367              0.097624              
24.006250             0                     -25                   25                    0                     2046.45               0                     -5.77542              0.0193702             
24.012500             0                     -23                   23                    0                     991.923               0                     -5.66001              0.0423145             
24.018750             0                     -25                   25                    0                     -1176.33              0                     -5.30357              0.097624              
24.025000             0                     -22                   22                    0                     -1497.49              0                     -5.29677              0.0843406             
24.031250             0                     -24                   24                    0                     911.629               0                     -5.57007              0.00596696            
24.037500             0                     -24                   24                    0                     -1863.08              0                     -5.16298              0.0382233             
24.043750             0                     -21                   21                    0                     366.052               0                     -5.48517              0.0520636             
24.050000             0                     -23                   23                    0                     2451                  0                     -5.69921              0.0202758             
24.056250             0                     -23                   23                    0                     -1357.91              0                     -5.17063              0.00709669            
24.062500             0                     -21                   21                    0                     -485.118              0                     -5.30833              0.00714883            
24.068750             0                     -24                   24                    0                     1435.25               0                     -5.47863              0.0720669             
24.075000             0                     -22                   22                    0                     -749.653              0                     -5.2097               0.0935328             
24.081250             0                     -23                   23                    0                     972.924               0                     -5.40492              0.158784              
24.087500             0                     -24                   24                    0                     -1392.21              0                     -5.04026              0.0760538             
24.093750             0                     -20                   20                    0                     1256.35               0                     -5.43332              0.0050251             
24.100000             0                     -22                   22                    0                     1707.15               0                     -5.43691              0.0163412             
24.106250             0                     -21                   21                    0                     -183.401              0                     -5.17403              0.0807543             
24.112500             0                     -21                   21                    0                     -25.4686              0                     -5.19102              0.011292              
24.118750             0                     -22                   22                    0                     738.512               0                     -5.24339              0.0393212             
24.125000             0                     -21                   21                    0                     -1213.2               0                     -4.97984              0.0329139             
24.131250             0                     -21                   21                    0                     293.134               0                     -5.16988              0.0111881             
24.137500             0                     -22                   22                    0                     -270.534              0                     -5.05058              0.0381712             
24.143750             0                     -20                   20                    0                     -1071.53              0                     -4.95409              0.0299888             
24.150000             0                     -21                   21                    0                     2063.48               0                     -5.32095              0.0196308             
24.156250             0                     -21                   21                    0                     -38.2064              0                     -5.02033              0.0474676             
24.162500             0                     -20                   20                    0                     -920.485              0                     -4.91521              0.0606467             
24.168750             0                     -22                   22                    0                     -14.3378              0                     -4.97674              0.0396341             
24.175000             0                     -21                   21                    0                     466.805               0                     -5.03027              0.0335751             
24.181250             0                     -21                   21                    0                     187.685               0                     -4.9894               0.107321              
24.187500             0                     -22                   22                    0                     -2005.82              0                     -4.65459              0.0185008             
24.193750             0                     -19                   19                    0                     -236.301              0                     -4.92148              0.00662803            
24.200000             0                     -22                   22                    0                     652.742               0                     -4.96171              0.00380699            
24.206250             0                     -20                   20                    0                     423.105               0                     -4.93196              0.0904514             
24.212500             0                     -20                   20                    0                     636.288               0                     -4.9537               0.0576695             
24.218750             0                     -22                   22                    0                     473.141               0                     -4.87506              0.0194743             
24.225000             0                     -20                   20                    0                     -200.355              0                     -4.78205              0.0121141             
24.231250             0                     -21                   21                    0                     -1550.26              0                     -4.58532              0.0505491             
24.237500             0                     -21                   21                    0                     1269.91               0                     -4.92736              0.176107              
24.243750             0                     -20                   20                    0                     657.675               0                     -4.84392              0.0576695             
24.250000             0                     -21                   21                    0                     -454.458              0                     -4.66947              0.0389205             
24.256250             2                     -21                   23                    1625.73               585.425               720000                -4.51998              0.0843406             
24.262500             36                    -17                   53                    10400.7               2593.91               1.89e+006             -3.19124              0.0165493             
24.268750             145                   -7                    152                   25250.7               2476.74               2.97e+006             0.105703              0.0319565             
24.275000             373                   23                    350                   48650.7               8129.87               4.14e+006             5.00926               0.0133165             
24.281250             765                   96                    669                   77000.7               20590.9               5.22e+006             11.2335               0.248414              
24.287500             1363                  -691                  2054                  115026                109585                6.39e+006             20.4057               0.350788              
24.293750             2212                  158                   2054                  156876                139421                7.47e+006             23.3911               0.408991              
24.300000             3356                  1259                  2097                  209526                192757                8.64e+006             25.737                0.537567              
24.306250             4839                  2700                  2139                  264876                248429                9.71994e+006          28.3687               1.02135               
24.312500             6705                  4583                  2122                  332151                360027                1.08899e+007          24.3845               0.713499              
24.318750             8997                  6901                  2096                  401001                434616                1.19699e+007          25.6603               1.02332               
24.325000             11760                 9708                  2052                  482901                489230                1.314e+007            30.5207               0.640096              
24.331250             15037                 13027                 2010                  565251                608260                1.422e+007            27.7535               1.38872               
24.337500             18870                 16913                 1957                  658928                688866                1.4047e+007           30.6417               1.30674               
24.343750             23249                 22381                 868                   739688                677684                1.29634e+007          32.1667               1.15332               
24.350000             28131                 25696                 2435                  819840                -572749               1.1789e+007           220.56                1.26843               
24.356250             33470                 32364                 1106                  885425                921899                9.98488e+006          24.1257               0.906107              
24.362500             39193                 38060                 1133                  942118                932103                7.63963e+006          33.2884               0.884708              
24.368750             45211                 44220                 991                   980918                1.02122e+006          5.47388e+006          26.0575               1.4698                
24.375000             51438                 50677                 761                   1.00829e+006          1.0671e+006           3.1275e+006           21.5757               0.965907              
24.381250             57783                 57348                 435                   1.02001e+006          1.07274e+006          960125                19.6759               0.769535              
24.387500             64160                 64083                 77                    1.01803e+006          1.06377e+006          -1.3895e+006          16.6767               0.243812              
24.393750             70480                 70820                 -340                  1.00263e+006          1.09768e+006          -3.56038e+006         5.99345               0.158413              
24.400000             76655                 77344                 -689                  971247                1.00481e+006          -5.91675e+006         9.70819               0.0548892             
24.406250             82596                 83630                 -1034                 928657                968524                -8.1e+006             4.78364               0.0629312             
24.412500             88214                 89502                 -1288                 867640                873921                -1.05059e+007         5.38102               0.0206817             
24.418750             93422                 94918                 -1496                 799011                854870                -1.197e+007           -4.61111              0.00370308            
24.425000             98158                 99752                 -1594                 717111                754326                -1.314e+007           -4.63645              0.00486904            
24.431250             102381                103981                -1600                 634761                628352                -1.422e+007           -0.0614185            0.0148783             
24.437500             106048                106566                -518                  541084                584439                -1.4047e+007          5.24641               0.024456              
24.443750             109169                110092                -923                  460323                540312                -1.29633e+007         -7.37039              0.000413261           
24.450000             111787                112990                -1203                 380171                402244                -1.17891e+007         -3.86183              0.0671118             
24.456250             113945                115240                -1295                 312960                320969                -1.07048e+007         -3.78642              0.0191309             
24.462500             115689                116885                -1196                 247492                217043                -9.52959e+006         1.71764               0.00131901            
24.468750             117061                118091                -1030                 193843                153790                -8.44403e+006         3.7371                0.01467               
24.475000             118107                118947                -840                  143074                105262                -7.26747e+006         4.40263               0.039326              
24.481250             118870                119472                -602                  103003                73244.9               -6.18002e+006         5.05112               0.0313519             
24.487500             119395                119819                -424                  66960                 40055.5               -5.00056e+006         5.90235               0.0431521             
24.493750             119726                119968                -242                  40501.3               14102.1               -3.90968e+006         7.37729               0.116169              
24.500000             119907                120007                -100                  19238.4               387.421               -2.72323e+006         7.55129               0.0860157             
24.506250             119983                120000                -17                   6478.68               88.2143               -1.62e+006            6.54667               0.119932              
24.512500             119999                119996                3                     220.712               -1286.27              -384188               5.99063               0.0883682             
24.518750             120000                119995                5                     0                     908.632               0                     5.67133               0.0371817             
24.525000             120000                119994                6                     0                     817.216               0                     5.70179               0.0965301             
24.531250             120000                119994                6                     0                     779.556               0                     5.72285               0.0996999             
24.537500             120000                119995                5                     0                     -516.064              0                     5.86012               0.0775005             
24.543750             120000                119993                7                     0                     -478.332              0                     5.90615               0.0395296             
24.550000             120000                119994                6                     0                     674.696               0                     5.74961               0.0704004             
24.556250             120000                119994                6                     0                     -13.9432              0                     5.84026               0.0634518             
24.562500             120000                119993                7                     0                     -657.955              0                     5.93966               0.0872701             
24.568750             120000                119994                6                     0                     -46.9622              0                     5.86095               0.0678917             
24.575000             120000                119994                6                     0                     855.46                0                     5.73475               0.0197551             
24.581250             120000                119994                6                     0                     177.018               0                     5.84861               0.0805457             
24.587500             120000                119994                6                     0                     601.408               0                     5.77632               0.0848703             
24.593750             120000                119993                7                     0                     -666.89               0                     5.98327               0.0616817             
24.600000             120000                119994                6                     0                     330.154               0                     5.83189               0.0465822             
24.606250             120000                119994                6                     0                     -74.5127              0                     5.89108               0.0676314             
24.612500             120000                119993                7                     0                     -824.991              0                     6.02038               0.0327418             
24.618750             120000                119994                6                     0                     123.827               0                     5.87987               0.0490908             
24.625000             120000                119994                6                     0                     105.359               0                     5.88812               0.0426314             
24.631250             120000                119993                7                     0                     -1129.63              0                     6.07948               0.0345169             
24.637500             120000                119994                6                     0                     -257.802              0                     5.9508                0.0251164             
24.643750             120000                119994                6                     0                     736.195               0                     5.82165               0.0654352             
24.650000             120000                119995                5                     0                     1680.43               0                     5.6914                0.0672149             
24.656250             120000                119994                6                     0                     36.1359               0                     5.92132               0.0290514             
24.662500             120000                119994                6                     0                     802.308               0                     5.83517               0.0426314             
24.668750             120000                119994                6                     0                     304.491               0                     5.90783               0.0185892             
24.675000             120000                119994                6                     0                     -621.591              0                     6.02588               0.0852919             
24.681250             120000                119994                6                     0                     -251.252              0                     5.99285               0.0564717             
24.687500             120000                119994                6                     0                     747.562               0                     5.86601               0.0389205             
24.693750             120000                119994                6                     0                     -1218.22              0                     6.12332               0.0479564             
24.700000             120000                119996                4                     0                     -17.4873              0                     5.94765               0.0431521             
24.706250             120000                119994                6                     0                     542.931               0                     5.90492               0.0663408             
24.712500             120000                119995                5                     0                     -426.994              0                     6.03073               0.0470508             
24.718750             120000                119995                5                     0                     1604.16               0                     5.77164               0.0957491             
24.725000             120000                119995                5                     0                     1358.11               0                     5.80444               0.0634518             
24.731250             120000                119994                6                     0                     273.152               0                     5.97605               0.0592407             
24.737500             120000                119995                5                     0                     884.784               0                     5.8759                0.0557902             
24.743750             120000                119994                6                     0                     304.721               0                     5.97174               0.0655393             
24.750000             120000                119995                5                     0                     458.827               0                     5.94883               0.041377              
24.756250             120000                119995                5                     0                     -661.077              0                     6.09267               0.0407318             
24.762500             120000                119994                6                     0                     -815.45               0                     6.14374               0.0813204             
24.768750             120000                119995                5                     0                     -582.672              0                     6.09069               0.0650391             
24.775000             120000                119995                5                     0                     535.544               0                     5.96114               0.0251164             
24.781250             120000                119994                6                     0                     -1598.69              0                     6.2586                0.0666533             
24.787500             120000                119996                4                     0                     1049.91               0                     5.87612               0.018433              
24.793750             120000                119995                5                     0                     -433.92               0                     6.09326               0.0316958             
24.800000             120000                119995                5                     0                     -175.568              0                     6.07544               0.0800612             
