Time(Sec)	X_ref_pos(i)	X_enc_pos(i)	X_pos_err(i)	X_vel_ff(f)	X_vel_fbf(f)	X_ref_acc(f)	X_command(f)	X_curr_abs(f)
16.21875	0	-23	23	0	-734.508	0	-6.41456	0.194439
16.225	0	-26	26	0	2143.68	0	-6.72161	0.0889366
16.23125	0	-27	27	0	-2933.79	0	-6.00192	0.122119
16.2375	0	-23	23	0	64.3418	0	-6.43618	0.0163412
16.24375	0	-26	26	0	-242.288	0	-6.33152	0.0658522
16.25	0	-23	23	0	-1478.83	0	-6.17526	0.0563992
16.25625	0	-23	23	0	3671.77	0	-6.85528	0.0407318
16.2625	0	-27	27	0	-1250.37	0	-6.13141	0.0193702
16.26875	0	-22	22	0	-56.2541	0	-6.31717	0.0761581
16.275	0	-26	26	0	3004.99	0	-6.64321	0.0274124
16.28125	0	-25	25	0	280.492	0	-6.2614	0.0520636
16.2875	0	-23	23	0	-1445.75	0	-6.06553	0.160855
16.29375	0	-26	26	0	-55.8383	0	-6.15587	0.0134157
16.3	0	-21	21	0	-647.452	0	-6.13656	0.0643894
16.30625	0	-23	23	0	1174.37	0	-6.34333	0.0397381
16.3125	0	-25	25	0	-1516.07	0	-5.9161	0.0391812
16.31875	0	-23	23	0	682.41	0	-6.22966	0.0318
16.325	0	-25	25	0	-1734.42	0	-5.84458	0.0606467
16.33125	0	-22	22	0	-771.183	0	-5.99545	0.097624
16.3375	0	-24	24	0	-484.372	0	-5.97985	0.0520636
16.34375	0	-25	25	0	678.974	0	-6.0887	0.0389205
16.35	0	-25	25	0	208.591	0	-5.99788	0.0812069
16.35625	0	-23	23	0	-574.663	0	-5.90445	0.0250802
16.3625	0	-23	23	0	-161.228	0	-5.94531	0.0389205
16.36875	0	-23	23	0	420.347	0	-5.98764	0.0577216
16.375	0	-24	24	0	-181.635	0	-5.87044	0.0102303
16.38125	0	-23	23	0	-918.59	0	-5.76016	0.0193702
16.3875	0	-21	21	0	471.732	0	-5.96203	0.0628226
16.39375	0	-23	23	0	-326.683	0	-5.79459	0.0781778
16.4	0	-22	22	0	683.891	0	-5.91509	0.043777
16.40625	0	-21	21	0	1398.52	0	-6.02262	0.133331
16.4125	0	-25	25	0	-265.551	0	-5.69782	0.0608031
16.41875	0	-21	21	0	-1400.29	0	-5.60258	0.118028
16.425	0	-21	21	0	1070.96	0	-5.9085	0.00662803
16.43125	0	-22	22	0	-1353.94	0	-5.54709	0.0050251
16.4375	0	-21	21	0	1810.27	0	-5.96581	0.0102303
16.44375	0	-22	22	0	1004.22	0	-5.81802	0.00380699
16.45	0	-21	21	0	160.686	0	-5.69793	0.0720669
16.45625	0	-21	21	0	517.819	0	-5.7142	0.0319565
16.4625	0	-23	23	0	839.688	0	-5.71156	0.00704479
16.46875	0	-20	20	0	579.546	0	-5.70085	0.00704479
16.475	0	-22	22	0	-1216.13	0	-5.4215	0.0666533
16.48125	0	-22	22	0	-2554.55	0	-5.22437	0.0643894
16.4875	0	-20	20	0	121.843	0	-5.58151	0.0113442
16.49375	0	-22	22	0	-8.9571	0	-5.52632	0.0566599
16.5	0	-21	21	0	-1778.41	0	-5.28887	0.0330703
16.50625	0	-21	21	0	-64.9497	0	-5.49211	0.0299888
16.5125	0	-24	24	0	-1626.15	0	-5.1994	0.0889366
16.51875	0	-20	20	0	366.092	0	-5.4951	0.0257416
16.525	0	-21	21	0	2226.09	0	-5.7173	0.0319565
16.53125	0	-22	22	0	-1686.44	0	-5.15235	0.0576695
16.5375	0	-20	20	0	387.199	0	-5.45185	0.0470508
16.54375	0	-22	22	0	1844.14	0	-5.58321	0.0883798
16.55	0	-20	20	0	738.213	0	-5.4426	0.0503926
16.55625	0	-20	20	0	-757.784	0	-5.23858	0.0196308
16.5625	0	-22	22	0	-859.174	0	-5.17014	0.0883798
16.56875	0	-19	19	0	918.812	0	-5.41992	0.0474154
16.575	0	-20	20	0	707.351	0	-5.37311	0.0205883
16.58125	0	-21	21	0	-2307.47	0	-4.92486	0.0258455
16.5875	0	-18	18	0	2216.2	0	-5.54508	0.0689333
16.59375	0	-21	21	0	-1826.13	0	-4.95402	0.180198
16.6	0	-19	19	0	645.197	0	-5.28719	0.0196308
16.60625	0	-19	19	0	1626.01	0	-5.39589	0.0250802
16.6125	0	-20	20	0	-77.2351	0	-5.13781	0.050289
16.61875	0	-19	19	0	-719.26	0	-5.05084	0.00182378
16.625	0	-21	21	0	1460.51	0	-5.29433	0.0335751
16.63125	0	-19	19	0	-497.732	0	-5.0391	0.0121141
16.6375	0	-19	19	0	1260.92	0	-5.24732	0.0503926
16.64375	0	-22	22	0	4.18016	0	-5.02394	0.0102507
16.65	0	-19	19	0	-1993.04	0	-4.78937	0.0566599
16.65625	0	-19	19	0	844.787	0	-5.14296	0.0109795
16.6625	0	-20	20	0	-124.393	0	-4.9706	0.00596696
16.66875	0	-18	18	0	-615.63	0	-4.92734	0.0149826
16.675	0	-20	20	0	216.151	0	-4.99089	0.0050251
16.68125	0	-20	20	0	-395.89	0	-4.87248	0.0473637
16.6875	3	-18	21	2030.73	816.941	810000	-4.74394	0.0382233
16.69375	39	-19	58	10400.7	59.2983	1.89E+06	-2.98404	0.00704479
16.7	152	-6	158	26780.7	3770.57	3.06E+06	0.00726652	0.00313027
16.70625	386	20	366	48650.7	7627.22	4.14E+06	5.08076	0.0100425
16.7125	784	93	691	79655.7	18156.5	5.31E+06	11.9757	0.0544419
16.71875	1392	-683	2075	115026	113375	6.39E+06	19.9822	0.537567
16.725	2252	176	2076	160656	140739	7.56E+06	23.8404	0.435193
16.73125	3408	1294	2114	209526	192810	8.64E+06	25.8099	0.686895
16.7375	4906	2750	2156	269781	251191	9.81E+06	28.7465	0.950871
16.74375	6788	4656	2132	332151	356981	1.09E+07	24.7319	0.852276
16.75	9098	6995	2103	407031	443817	1.21E+07	25.0985	1.08369
16.75625	11881	9811	2070	482901	476447	1.31E+07	32.3545	1.2045
16.7625	15180	13173	2007	572406	610606	1.43E+07	28.0865	1.41593
16.76875	19035	17071	1964	658928	660117	1.40E+07	34.3202	0.964555
16.775	23435	21589	1846	746125	810480	1.29E+07	27.0314	2.12627
16.78125	28336	27517	819	819840	801633	1.18E+07	29.0524	1.59472
16.7875	33692	32587	1105	890328	876992	9.80E+06	32.2594	1.45584
16.79375	39429	38259	1170	942118	967794	7.64E+06	28.8045	1.87149
16.8	45457	44417	1040	983565	1.05E+06	5.29E+06	23.1865	1.48064
16.80625	51690	50877	813	1.01E+06	1.04E+06	3.13E+06	25.7949	0.506658
16.8125	58038	57592	446	1.02E+06	1.11E+06	779250	14.7624	0.68908
16.81875	64415	64332	83	1.02E+06	1.05E+06	-1.39E+06	18.3933	0.466787
16.825	70730	71050	-320	1.00E+06	1.08E+06	-3.74E+06	7.88454	0.229342
16.83125	76898	77586	-688	971247	1.01E+06	-5.92E+06	9.52087	0.120181
16.8375	82827	83866	-1039	924516	1.00E+06	-8.28E+06	-0.300882	0.108376
16.84375	88431	89722	-1291	867640	905581	-1.05E+07	1.16394	0.0548892
16.85	93620	95091	-1471	792981	821970	-1.21E+07	-1.17684	0.0109799
16.85625	98338	98830	-492	717111	731672	-1.31E+07	11.3291	0.101547
16.8625	102538	104402	-1864	627606	670449	-1.43E+07	-9.57967	0.0299262
16.86875	106184	107107	-923	541084	587680	-1.40E+07	-2.04136	0.0581483
16.875	109283	110540	-1257	453887	506769	-1.29E+07	-7.48391	0.124305
16.88125	111882	113260	-1378	380171	365353	-1.18E+07	-0.444675	0.00213614
16.8875	114023	115385	-1362	307653	283887	-1.06E+07	-0.302339	0.0155083
16.89375	115751	116936	-1185	247492	206742	-9.53E+06	2.9873	0.000413261
16.9	117109	118082	-973	189666	147502	-8.35E+06	4.33774	0.0240232
16.90625	118143	118910	-767	143074	102944	-7.27E+06	5.17436	0.01467
16.9125	118895	119421	-526	99958.5	71155.4	-6.09E+06	5.51005	0.0141493
16.91875	119412	119771	-359	66960	41097.5	-5.00E+06	6.25093	0.0861925
16.925	119735	119931	-196	38592.1	14789.7	-3.82E+06	7.37991	0.0678917
16.93125	119912	119974	-62	19238.4	920.507	-2.72E+06	7.79885	0.085724
16.9375	119985	119967	18	5715	-1690.25	-1.53E+06	7.02495	0.0996999
16.94375	119999	119965	34	220.712	13.367	-384188	6.14494	0.0904605
16.95	120000	119965	35	0	1172.14	0	5.99722	0.0883682
16.95625	120000	119962	38	0	-225.733	0	6.25257	0.056732
16.9625	120000	119963	37	0	1247.51	0	6.06753	0.0733414
16.96875	120000	119962	38	0	-900.764	0	6.41174	0.041377
16.975	120000	119964	36	0	-1522.57	0	6.49785	0.0304983
16.98125	120000	119965	35	0	679.897	0	6.2281	0.0559354
16.9875	120000	119963	37	0	-1221.95	0	6.55249	0.0650391
16.99375	120000	119965	35	0	2058.84	0	6.11887	0.0788794
17	120000	119966	34	0	-1210.82	0	6.57263	0.0629312
17.00625	120000	119964	36	0	-164.486	0	6.49968	0.0965349
17.0125	120000	119965	35	0	633.681	0	6.41931	0.0875873
17.01875	120000	119965	35	0	510.595	0	6.47652	0.063717
17.025	120000	119966	34	0	336.788	0	6.51612	0.0800612
17.03125	120000	119966	34	0	1.44683	0	6.59012	0.056732
17.0375	120000	119966	34	0	-94.1842	0	6.64951	0.0548892
17.04375	120000	119967	33	0	-772.708	0	6.74092	0.0564717
17.05	120000	119966	34	0	2221.88	0	6.40299	0.0678917
17.05625	120000	119967	33	0	-418.975	0	6.77427	0.0629312
17.0625	120000	119967	33	0	-454.377	0	6.8039	0.0616817
17.06875	120000	119966	34	0	1296.81	0	6.62963	0.0326014
17.075	120000	119969	31	0	-33.837	0	6.79514	0.0542282
17.08125	120000	119968	32	0	607.234	0	6.74574	0.0965301
17.0875	120000	119967	33	0	-13.7877	0	6.8812	0.105238
17.09375	120000	119969	31	0	164.597	0	6.85873	0.0990183
17.1	120000	119968	32	0	1493.32	0	6.73742	0.126387
17.10625	120000	119968	32	0	-20.2639	0	6.97396	0.110719
17.1125	120000	119970	30	0	1777.2	0	6.73739	0.0965349
17.11875	120000	119968	32	0	-702.563	0	7.1209	0.125918
17.125	120000	119970	30	0	-816.339	0	7.13619	0.0986176
17.13125	120000	119969	31	0	57.5566	0	7.05461	0.0704004
17.1375	120000	119970	30	0	-976.517	0	7.22454	0.063717
17.14375	120000	119970	30	0	441.037	0	7.05803	0.0833509
17.15	120000	119970	30	0	1682.53	0	6.92753	0.0760899
17.15625	120000	119970	30	0	54.6238	0	7.17501	0.15339
17.1625	120000	119971	29	0	689.611	0	7.10932	0.0672149
17.16875	120000	119970	30	0	238.687	0	7.21635	0.0221912
17.175	120000	119970	30	0	-476.917	0	7.34539	0.0548892
17.18125	120000	119971	29	0	697.085	0	7.19566	0.115737
17.1875	120000	119970	30	0	-364.982	0	7.37473	0.122628
17.19375	120000	119971	29	0	-803.681	0	7.45352	0.0548892
17.2	120000	119971	29	0	699.554	0	7.28578	0.0678917
17.20625	120000	119971	29	0	-505.092	0	7.47176	0.0545769
17.2125	120000	119971	29	0	-214.269	0	7.46639	0.0704004
17.21875	120000	119972	28	0	-486.942	0	7.50736	0.0861925
17.225	120000	119971	29	0	-1099.51	0	7.63567	0.105238
17.23125	120000	119972	28	0	-1772.25	0	7.74526	0.0745957
17.2375	120000	119973	27	0	483.667	0	7.45824	0.0545769
17.24375	120000	119973	27	0	804.028	0	7.44203	0.101547
17.25	120000	119973	27	0	982.819	0	7.44631	0.0693072
17.25625	120000	119973	27	0	-3196.31	0	8.02237	0.0382799
17.2625	120000	119974	26	0	-236.452	0	7.64594	0.0738669
17.26875	120000	119974	26	0	-299.312	0	7.67604	0.0616768
17.275	120000	119974	26	0	-692.886	0	7.76582	0.152349
17.28125	120000	119975	25	0	-1268.69	0	7.83781	0.0745957
17.2875	120000	119974	26	0	-1062.79	0	7.85537	0.114113
17.29375	120000	119976	24	0	-480.558	0	7.78923	0.0896699
17.3	120000	119976	24	0	339.78	0	7.69281	0.115737
17.30625	120000	119977	23	0	-592.815	0	7.83584	0.0745279
17.3125	120000	119977	23	0	511.67	0	7.71241	0.0676314
17.31875	120000	119975	25	0	-1076.05	0	7.97921	0.0745957
17.325	120000	119977	23	0	795.261	0	7.73082	0.0745957
17.33125	120000	119978	22	0	978.925	0	7.70978	0.0957491
17.3375	120000	119978	22	0	789.419	0	7.75847	0.100429
17.34375	120000	119977	23	0	-1427.01	0	8.08534	0.0522764
17.35	120000	119978	22	0	1142.53	0	7.75224	0.097196
17.35625	120000	119979	21	0	363.292	0	7.8718	0.0915538
17.3625	120000	119980	20	0	937.534	0	7.8033	0.0676314
17.36875	120000	119979	21	0	-340.149	0	8.00553	0.0982421
17.375	120000	119980	20	0	-2143.01	0	8.24785	0.0745279
17.38125	120000	119980	20	0	-155.581	0	7.9995	0.0896699
17.3875	120000	119980	20	0	-1306.64	0	8.18501	0.120973
17.39375	120000	119981	19	0	40.9342	0	8.00391	0.110375
17.4	120000	119982	18	0	397.697	0	7.97136	0.136421
17.40625	120000	119982	18	0	786.966	0	7.9459	0.0745957
17.4125	120000	119984	16	0	1154.87	0	7.88467	0.152666
17.41875	120000	119983	17	0	-83.9195	0	8.07133	0.0711814
17.425	120000	119984	16	0	-1145.39	0	8.22502	0.0638731
17.43125	120000	119985	15	0	1183.13	0	7.91124	0.0559354
17.4375	120000	119984	16	0	-497.234	0	8.17128	0.125137
17.44375	120000	119986	14	0	-132.53	0	8.10816	0.138764
17.45	120000	119985	15	0	-33.8903	0	8.12179	0.0925951
17.45625	120000	119986	14	0	-54.5277	0	8.13136	0.135636
17.4625	120000	119986	14	0	1438.91	0	7.94498	0.136265
17.46875	120000	119987	13	0	-253.079	0	8.18654	0.0745957
17.475	120000	119987	13	0	-481.147	0	8.22	0.0896699
17.48125	120000	119986	14	0	-787.699	0	8.28023	0.0877907
17.4875	120000	119987	13	0	227.001	0	8.14598	0.105238
17.49375	120000	119988	12	0	260.865	0	8.14727	0.0399507
17.5	120000	119988	12	0	651.417	0	8.10918	0.136421
17.50625	120000	119989	11	0	173.18	0	8.17505	0.164534
17.5125	120000	119990	10	0	1062.95	0	8.05966	0.115737
17.51875	120000	119989	11	0	-76.4469	0	8.22544	0.0932404
17.525	120000	119989	11	0	820.562	0	8.11886	0.152349
17.53125	120000	119990	10	0	258.812	0	8.19502	0.148446
17.5375	120000	119990	10	0	-20.7771	0	8.23742	0.0548892
17.54375	120000	119991	9	0	498.449	0	8.17118	0.115737
17.55	120000	119991	9	0	313.666	0	8.20295	0.0932404
17.55625	120000	119991	9	0	-153.832	0	8.27411	0.136265
17.5625	120000	119991	9	0	-161.643	0	8.28824	0.0738669
17.56875	120000	119992	8	0	-635.082	0	8.34042	0.122628
17.575	120000	119992	8	0	588.125	0	8.18078	0.144511
17.58125	120000	119992	8	0	-404.162	0	8.32693	0.101475
17.5875	120000	119992	8	0	-632.051	0	8.36531	0.097196
17.59375	120000	119993	7	0	-95.6457	0	8.2864	0.0850265
17.6	120000	119994	6	0	688.779	0	8.19178	0.0565601
17.60625	120000	119993	7	0	-1214.47	0	8.45823	0.0676314
17.6125	120000	119994	6	0	3.5637	0	8.28475	0.122368
17.61875	120000	119994	6	0	703.443	0	8.20537	0.119932
17.625	120000	119994	6	0	-1187.1	0	8.45778	0.110375
17.63125	120000	119994	6	0	796.74	0	8.20676	0.0559354
17.6375	120000	119994	6	0	-231.354	0	8.34529	0.0761988
17.64375	120000	119995	5	0	731.187	0	8.20889	0.0825699
17.65	120000	119995	5	0	851.998	0	8.19656	0.0799208
17.65625	120000	119996	4	0	1291.31	0	8.15133	0.0965301
17.6625	120000	119995	5	0	-288.791	0	8.35893	0.051022
17.66875	120000	119995	5	0	646.763	0	8.24559	0.0848703
17.675	120000	119996	4	0	663.389	0	8.23578	0.0872701
17.68125	120000	119996	4	0	-240.116	0	8.35589	0.0860157
17.6875	120000	119996	4	0	388.053	0	8.28193	0.122893
17.69375	120000	119997	3	0	140.468	0	8.31327	0.174023
17.7	120000	119997	3	0	1063.77	0	8.1899	0.0965301
17.70625	120000	119997	3	0	121.702	0	8.32021	0.125918
17.7125	120000	119998	2	0	121.495	0	8.29483	0.156055
17.71875	120000	119995	5	0	-1404.38	0	8.55337	0.142949
17.725	120000	119999	1	0	627.123	0	8.21848	0.0860157
17.73125	120000	119998	2	0	45.0213	0	8.32884	0.0638731
17.7375	120000	119999	1	0	-381.078	0	8.37303	0.155795
17.74375	120000	119999	1	0	-584.111	0	8.39933	0.122581
17.75	120000	119999	1	0	471.858	0	8.25941	0.125918
17.75625	120000	119999	1	0	45.5052	0	8.32115	0.100429
17.7625	120000	119999	1	0	1975.86	0	8.06054	0.0498719
17.76875	120000	120000	0	0	-345.777	0	8.35198	0.0860157
17.775	120000	120000	0	0	764.47	0	8.21948	0.0616768
17.78125	120000	120000	0	0	288.417	0	8.28124	0.0745957
17.7875	120000	120000	0	0	768.499	0	8.20843	0.0996999
17.79375	120000	120001	-1	0	111.103	0	8.28903	0.0399507
17.8	120000	120000	0	0	-378.455	0	8.3685	0.127245
17.80625	120000	120000	0	0	-1072.23	0	8.45213	0.110375
17.8125	120000	120001	-1	0	-76.6882	0	8.30881	0.125137
17.81875	120000	120001	-1	0	701.206	0	8.21215	0.125137
17.825	120000	120001	-1	0	-598.897	0	8.38463	0.0733414
17.83125	120000	120001	-1	0	278.642	0	8.26976	0.0704004
17.8375	120000	120001	-1	0	-644.266	0	8.3862	0.126387
17.84375	120000	120001	-1	0	-139.889	0	8.32044	0.0616768
17.85	120000	120001	-1	0	297.262	0	8.26182	0.116169
17.85625	120000	120001	-1	0	-1206.47	0	8.46191	0.122368
17.8625	120000	120002	-2	0	213.148	0	8.25957	0.107169
17.86875	120000	120001	-1	0	-864.496	0	8.40737	0.0860157
17.875	120000	120002	-2	0	1076.36	0	8.14524	0.0896699
17.88125	120000	120002	-2	0	-937.159	0	8.4067	0.0629312
17.8875	120000	120002	-2	0	310.985	0	8.23667	0.0883682
17.89375	120000	120002	-2	0	1340.35	0	8.09072	0.105238
17.9	120000	120002	-2	0	-158.702	0	8.29621	0.148065
17.90625	120000	120002	-2	0	-576.754	0	8.35024	0.147144
17.9125	120000	120003	-3	0	652.014	0	8.17086	0.110719
17.91875	120000	120003	-3	0	1495.2	0	8.06245	0.110719
17.925	120000	120003	-3	0	441.56	0	8.20013	0.0645706
17.93125	120000	120003	-3	0	455.169	0	8.19488	0.0745957
17.9375	120000	120002	-2	0	-37.4472	0	8.2758	0.135636
17.94375	120000	120003	-3	0	326.234	0	8.20603	0.114394
17.95	119994	120003	-9	-2975.73	-546.416	-990000	7.8321	0.0682562
17.95625	119949	119997	-48	-12425.7	-2734.77	-2.07E+06	6.33951	0.0676314
17.9625	119819	119985	-166	-29975.7	-2851.45	-3.24E+06	2.48574	0.0164971
17.96875	119562	119959	-397	-52925.7	-5944.06	-4.32E+06	-3.11117	0.00704479
17.975	119133	119886	-753	-85100.7	-20104	-5.49E+06	-10.0532	0.0581483
17.98125	118488	120560	-2072	-121551	-121213	-6.57E+06	-16.3903	0.319808
17.9875	117583	119697	-2114	-168351	-176044	-7.74E+06	-17.6003	0.305599
17.99375	116375	118515	-2140	-218301	-232053	-8.82E+06	-19.2783	0.390525
18	114819	116926	-2107	-279726	-284975	-9.99E+06	-21.8647	0.58848
18.00625	112872	114938	-2066	-343176	-367385	-1.11E+07	-21.358	0.674557
18.0125	110489	112455	-1966	-419226	-457850	-1.22E+07	-20.4199	0.78034
18.01875	107626	109488	-1862	-496176	-491658	-1.33E+07	-26.5908	0.666301
18.025	104240	105990	-1750	-586851	-608085	-1.45E+07	-23.9118	0.670789
18.03125	100296	101964	-1668	-672839	-647440	-1.39E+07	-31.1368	0.979055
18.0375	95812	97348	-1536	-758862	-501494	-1.27E+07	-40.4872	0.849683
18.04375	90835	92241	-1406	-831494	-824590	-1.16E+07	-28.8099	0.83909
18.05	85412	85782	-370	-899861	-897872	-9.44E+06	-18.9563	1.06759
18.05625	79623	80306	-683	-949487	-868475	-7.28E+06	-32.881	0.821591
18.0625	73556	74376	-820	-988588	-964424	-4.93E+06	-27.2609	0.592853
18.06875	67299	67967	-668	-1.01E+06	-1.04E+06	-2.77E+06	-18.7721	0.813315
18.075	60940	61315	-375	-1.02E+06	-1.07E+06	-418125	-13.3745	0.309347
18.08125	54568	54522	46	-1.02E+06	-1.12E+06	1.75E+06	-2.59376	0.260929
18.0875	48270	47822	448	-996750	-1.03E+06	4.10E+06	-6.50073	0.0397381
18.09375	42134	41262	872	-965058	-1.06E+06	6.28E+06	6.77779	0.00596696
18.1	36251	35058	1193	-915958	-980072	8.65E+06	6.70801	0.0138369
18.10625	30708	29261	1447	-856836	-928278	1.09E+07	11.3223	0.0251216
18.1125	25591	25203	388	-780786	1.21E+06	1.22E+07	-266.305	0.108449
18.11875	20953	19142	1811	-703836	-662943	1.33E+07	3.42205	0.0454577
18.125	16839	16077	762	-613161	-678508	1.45E+07	5.86363	0.122274
18.13125	13284	12162	1122	-527172	-547397	1.39E+07	7.16452	0.218329
18.1375	10267	8900	1367	-441149	-488551	1.27E+07	14.1994	0.278551
18.14375	7745	6361	1384	-368518	-346483	1.16E+07	6.18992	0.135245
18.15	5673	4423	1250	-297174	-295132	1.04E+07	8.20735	0.0551031
18.15625	4007	2961	1046	-238098	-201384	9.35E+06	2.75622	0.00565486
18.1625	2704	1923	781	-181448	-150257	8.17E+06	1.53476	0.00898067
18.16875	1718	1244	474	-135942	-89540.3	7.09E+06	-3.24774	0.000413261
18.175	1006	745	261	-94005	-65780.1	5.91E+06	-2.39173	0.0113442
18.18125	524	455	69	-62095.8	-34539.6	4.82E+06	-4.09529	0.0205365
18.1875	227	303	-76	-34910.3	-15480.7	3.64E+06	-4.40068	0.0413048
18.19375	70	245	-175	-16652.5	-2855.58	2.54E+06	-4.67537	0.0395296
18.2	9	246	-237	-4327.31	2317.89	1.34E+06	-4.49029	0.066914
18.20625	0	247	-247	0	858.099	160000	-3.96723	0.0144257
18.2125	0	245	-245	0	-457.594	0	-3.99685	0.0503926
18.21875	0	246	-246	0	847.144	0	-4.43977	0.0505491
18.225	0	245	-245	0	-488.909	0	-4.49759	0.0160805
18.23125	0	244	-244	0	-412.179	0	-4.72729	0.0101781
18.2375	0	244	-244	0	-772.536	0	-4.92798	0.011292
18.24375	0	242	-242	0	820.232	0	-5.355	0.0205883
18.25	0	240	-240	0	-1600.26	0	-5.24917	0.0193702
18.25625	0	238	-238	0	722.911	0	-5.77691	0.0643894
18.2625	0	235	-235	0	-945.747	0	-5.74791	0.0382233
18.26875	0	234	-234	0	-1829.12	0	-5.85702	0.0381712
18.275	0	230	-230	0	-1119.43	0	-6.14576	0.0807543
18.28125	0	227	-227	0	-1476.29	0	-6.28831	0.0205883
18.2875	0	220	-220	0	-1907.26	0	-6.37262	0.0760542
18.29375	0	213	-213	0	1128.61	0	-6.90862	0.0473637
18.3	0	208	-208	0	-1897.84	0	-6.66883	0.0642851
18.30625	0	201	-201	0	-348.861	0	-7.03184	0.185246
18.3125	0	194	-194	0	-2057.22	0	-6.89936	0.0194743
18.31875	0	188	-188	0	963.917	0	-7.43181	0.00391127
18.325	0	181	-181	0	436.17	0	-7.47848	0.0760538
18.33125	0	173	-173	0	393.566	0	-7.54305	0.0391812
18.3375	0	163	-163	0	-2473.72	0	-7.24848	0.0720669
18.34375	0	153	-153	0	-2972.76	0	-7.22418	0.133331
18.35	0	146	-146	0	954.588	0	-7.81738	0.160855
18.35625	0	136	-136	0	-3451.43	0	-7.28035	0.0535262
18.3625	0	126	-126	0	-3584.43	0	-7.28352	0.137927
18.36875	0	120	-120	0	563.287	0	-7.89661	0.107321
18.375	0	111	-111	0	-3726.53	0	-7.35156	0.0148783
18.38125	0	103	-103	0	-1430.69	0	-7.66209	0.237162
18.3875	0	98	-98	0	1662.26	0	-8.13984	0.166966
18.39375	0	89	-89	0	928.798	0	-8.01412	0.0320085
18.4	0	81	-81	0	-3567.17	0	-7.43489	0.0205883
18.40625	0	73	-73	0	-1929.98	0	-7.64974	0.185246
18.4125	0	63	-63	0	1576.24	0	-8.05653	0.0841841
18.41875	0	57	-57	0	595.144	0	-7.94357	0.103735
18.425	0	48	-48	0	162.219	0	-7.84019	0.097624
18.43125	0	43	-43	0	1263.35	0	-7.97873	0.0689856
18.4375	0	35	-35	0	1802.9	0	-8.00183	0.149644
18.44375	0	27	-27	0	-920.259	0	-7.60127	0.0254809
18.45	0	22	-22	0	1528.09	0	-7.89545	0.0582266
18.45625	0	17	-17	0	3283.32	0	-8.08921	0.0330703
18.4625	0	14	-14	0	-1034.72	0	-7.51337	0.0382233
18.46875	0	8	-8	0	-3254.11	0	-7.16742	0.224993
18.475	0	4	-4	0	-928.962	0	-7.44208	0.068777
18.48125	0	1	-1	0	102.086	0	-7.54018	0.0206926
18.4875	0	0	0	0	-1431.04	0	-7.34627	0.0330703
18.49375	0	-6	6	0	-1070.21	0	-7.30447	0.0841841
18.5	0	-8	8	0	2828.31	0	-7.79288	0.0761581
18.50625	0	-9	9	0	-2054.59	0	-7.15317	0.0194743
18.5125	0	-13	13	0	2164.3	0	-7.63987	0.121911
18.51875	0	-14	14	0	-0.77616	0	-7.32585	0.0536304
18.525	0	-18	18	0	-166.857	0	-7.26526	0.0335751
18.53125	0	-20	20	0	-147.689	0	-7.2122	0.0536304
18.5375	0	-21	21	0	13.3431	0	-7.20692	0.0606467
18.54375	0	-24	24	0	1994.54	0	-7.41249	0.0536304
18.55	0	-23	23	0	974.074	0	-7.2649	0.0760538
18.55625	0	-26	26	0	-112.296	0	-7.07363	0.118028
18.5625	0	-27	27	0	7.27531	0	-7.04999	0.0397381
18.56875	0	-27	27	0	1036.15	0	-7.15111	0.0382233
18.575	0	-28	28	0	-539.967	0	-6.91723	0.0273081
18.58125	0	-29	29	0	2757.31	0	-7.31157	0.00391115
18.5875	0	-29	29	0	-456.091	0	-6.86529	0.0720669
18.59375	0	-30	30	0	-66.1392	0	-6.87158	0.133331
18.6	0	-30	30	0	9.1482	0	-6.85088	0.0807543
18.60625	0	-29	29	0	-357.737	0	-6.7856	0.0689856
18.6125	0	-31	31	0	-1249.98	0	-6.62924	0.00829889
18.61875	0	-30	30	0	466.857	0	-6.82993	0.0256892
18.625	0	-31	31	0	1188.95	0	-6.86779	0.0505491
18.63125	0	-31	31	0	804.557	0	-6.80363	0.0642851
18.6375	0	-33	33	0	-1421.04	0	-6.44732	0.0484775
18.64375	0	-35	35	0	-1173.51	0	-6.44629	0.115956
18.65	0	-33	33	0	-650.448	0	-6.48198	0.107321
18.65625	0	-32	32	0	1851.22	0	-6.80634	0.118028
18.6625	0	-36	36	0	1019.06	0	-6.59997	0.0576695
18.66875	0	-33	33	0	-1212.92	0	-6.32432	0.0318
18.675	0	-34	34	0	-360.075	0	-6.40585	0.0781778
18.68125	0	-35	35	0	448.816	0	-6.43613	0.0536304
18.6875	0	-31	31	0	-2667.93	0	-6.04737	0.0779171
18.69375	0	-33	33	0	-1791.81	0	-6.12756	0.102725
18.7	0	-32	32	0	548.268	0	-6.39503	0.068777
18.70625	0	-31	31	0	1647.93	0	-6.5411	0.0101781
18.7125	0	-36	36	0	2064.17	0	-6.48285	0.0484775
18.71875	0	-34	34	0	-525.493	0	-6.12621	0.0252887
18.725	0	-33	33	0	-1294.96	0	-6.00873	0.0642851
18.73125	0	-36	36	0	-39.4481	0	-6.08365	0.0580181
18.7375	0	-30	30	0	563.875	0	-6.2393	0.0720669
18.74375	0	-35	35	0	-120.721	0	-6.02127	0.0628226
18.75	0	-31	31	0	-1375.17	0	-5.89504	0.0299888
18.75625	0	-31	31	0	-418.93	0	-5.99879	0.0258455
18.7625	0	-33	33	0	-918.54	0	-5.87715	0.127168
